,unix,timestamps,binance,kucoin,ftx,max,min,mean,median
0,1663113600000,2022-09-14 00:00:00,1572.9,1572.73,1573.0,1573.0,1572.73,1572.8766666666668,1572.9
1,1663113660000,2022-09-14 00:01:00,1569.75,1569.71,1569.5,1569.75,1569.5,1569.6533333333334,1569.71
2,1663113720000,2022-09-14 00:02:00,1567.4,1567.58,1568.0,1568.0,1567.4,1567.6599999999999,1567.58
3,1663113780000,2022-09-14 00:03:00,1568.04,1568.12,1568.2,1568.2,1568.04,1568.12,1568.12
4,1663113840000,2022-09-14 00:04:00,1567.59,1567.88,1567.6,1567.88,1567.59,1567.6899999999998,1567.6
5,1663113900000,2022-09-14 00:05:00,1565.75,1565.67,1566.0,1566.0,1565.67,1565.8066666666666,1565.75
6,1663113960000,2022-09-14 00:06:00,1568.81,1568.89,1568.6,1568.89,1568.6,1568.7666666666664,1568.81
7,1663114020000,2022-09-14 00:07:00,1568.54,1568.4,1569.0,1569.0,1568.4,1568.6466666666668,1568.54
8,1663114080000,2022-09-14 00:08:00,1573.31,1573.14,1573.4,1573.4,1573.14,1573.2833333333335,1573.31
9,1663114140000,2022-09-14 00:09:00,1575.1,1575.14,1574.8,1575.14,1574.8,1575.0133333333333,1575.1
10,1663114200000,2022-09-14 00:10:00,1574.61,1574.38,1574.4,1574.61,1574.38,1574.4633333333331,1574.4
11,1663114260000,2022-09-14 00:11:00,1577.42,1577.16,1577.1,1577.42,1577.1,1577.2266666666667,1577.16
12,1663114320000,2022-09-14 00:12:00,1578.26,1578.11,1578.2,1578.26,1578.11,1578.1899999999998,1578.2
13,1663114380000,2022-09-14 00:13:00,1577.49,1577.42,1577.3,1577.49,1577.3,1577.4033333333334,1577.42
14,1663114440000,2022-09-14 00:14:00,1577.6,1577.36,1577.4,1577.6,1577.36,1577.4533333333336,1577.4
15,1663114500000,2022-09-14 00:15:00,1576.51,1576.28,1576.3,1576.51,1576.28,1576.3633333333335,1576.3
16,1663114560000,2022-09-14 00:16:00,1574.23,1574.33,1574.1,1574.33,1574.1,1574.22,1574.23
17,1663114620000,2022-09-14 00:17:00,1568.12,1568.03,1568.2,1568.2,1568.03,1568.1166666666666,1568.12
18,1663114680000,2022-09-14 00:18:00,1565.08,1565.1,1564.7,1565.1,1564.7,1564.96,1565.08
19,1663114740000,2022-09-14 00:19:00,1560.7,1560.69,1560.7,1560.7,1560.69,1560.6966666666667,1560.7
20,1663114800000,2022-09-14 00:20:00,1558.32,1558.31,1558.6,1558.6,1558.31,1558.4099999999999,1558.32
21,1663114860000,2022-09-14 00:21:00,1558.62,1558.79,1558.5,1558.79,1558.5,1558.6366666666665,1558.62
22,1663114920000,2022-09-14 00:22:00,1566.03,1565.73,1566.7,1566.7,1565.73,1566.1533333333334,1566.03
23,1663114980000,2022-09-14 00:23:00,1565.0,1564.85,1564.7,1565.0,1564.7,1564.8500000000001,1564.85
24,1663115040000,2022-09-14 00:24:00,1569.14,1569.04,1568.8,1569.14,1568.8,1568.9933333333336,1569.04
25,1663115100000,2022-09-14 00:25:00,1572.26,1572.05,1572.4,1572.4,1572.05,1572.2366666666667,1572.26
26,1663115160000,2022-09-14 00:26:00,1570.0,1570.2,1570.1,1570.2,1570.0,1570.0999999999997,1570.1
27,1663115220000,2022-09-14 00:27:00,1569.51,1569.54,1569.8,1569.8,1569.51,1569.6166666666668,1569.54
28,1663115280000,2022-09-14 00:28:00,1570.0,1569.6,1570.0,1570.0,1569.6,1569.8666666666668,1570.0
29,1663115340000,2022-09-14 00:29:00,1569.26,1569.88,1569.2,1569.88,1569.2,1569.4466666666667,1569.26
30,1663115400000,2022-09-14 00:30:00,1570.33,1570.49,1570.6,1570.6,1570.33,1570.4733333333334,1570.49
31,1663115460000,2022-09-14 00:31:00,1565.35,1565.01,1564.8,1565.35,1564.8,1565.0533333333333,1565.01
32,1663115520000,2022-09-14 00:32:00,1568.25,1568.12,1568.3,1568.3,1568.12,1568.2233333333334,1568.25
33,1663115580000,2022-09-14 00:33:00,1567.98,1568.15,1567.9,1568.15,1567.9,1568.0100000000002,1567.98
34,1663115640000,2022-09-14 00:34:00,1566.13,1566.11,1566.0,1566.13,1566.0,1566.08,1566.11
35,1663115700000,2022-09-14 00:35:00,1565.5,1565.23,1564.6,1565.5,1564.6,1565.11,1565.23
36,1663115760000,2022-09-14 00:36:00,1563.44,1563.79,1563.1,1563.79,1563.1,1563.4433333333334,1563.44
37,1663115820000,2022-09-14 00:37:00,1563.48,1563.56,1563.5,1563.56,1563.48,1563.5133333333333,1563.5
38,1663115880000,2022-09-14 00:38:00,1565.21,1565.24,1564.9,1565.24,1564.9,1565.1166666666668,1565.21
39,1663115940000,2022-09-14 00:39:00,1566.77,1566.79,1566.7,1566.79,1566.7,1566.7533333333333,1566.77
40,1663116000000,2022-09-14 00:40:00,1564.79,1564.77,1565.0,1565.0,1564.77,1564.8533333333332,1564.79
41,1663116060000,2022-09-14 00:41:00,1565.61,1565.5,1565.4,1565.61,1565.4,1565.5033333333333,1565.5
42,1663116120000,2022-09-14 00:42:00,1567.73,1567.63,1567.3,1567.73,1567.3,1567.5533333333333,1567.63
43,1663116180000,2022-09-14 00:43:00,1569.18,1569.0,1568.5,1569.18,1568.5,1568.8933333333334,1569.0
44,1663116240000,2022-09-14 00:44:00,1574.56,1573.94,1574.3,1574.56,1573.94,1574.2666666666667,1574.3
45,1663116300000,2022-09-14 00:45:00,1569.96,1569.86,1569.8,1569.96,1569.8,1569.8733333333332,1569.86
46,1663116360000,2022-09-14 00:46:00,1572.18,1572.34,1572.0,1572.34,1572.0,1572.1733333333334,1572.18
47,1663116420000,2022-09-14 00:47:00,1570.36,1570.6,1570.4,1570.6,1570.36,1570.4533333333336,1570.4
48,1663116480000,2022-09-14 00:48:00,1570.05,1569.55,1570.1,1570.1,1569.55,1569.8999999999999,1570.05
49,1663116540000,2022-09-14 00:49:00,1570.81,1570.63,1570.7,1570.81,1570.63,1570.7133333333334,1570.7
50,1663116600000,2022-09-14 00:50:00,1571.55,1571.7,1571.7,1571.7,1571.55,1571.6499999999999,1571.7
51,1663116660000,2022-09-14 00:51:00,1572.53,1572.56,1572.5,1572.56,1572.5,1572.53,1572.53
52,1663116720000,2022-09-14 00:52:00,1571.51,1571.7,1571.5,1571.7,1571.5,1571.57,1571.51
53,1663116780000,2022-09-14 00:53:00,1571.87,1571.74,1572.2,1572.2,1571.74,1571.9366666666665,1571.87
54,1663116840000,2022-09-14 00:54:00,1572.35,1572.14,1572.6,1572.6,1572.14,1572.3633333333335,1572.35
55,1663116900000,2022-09-14 00:55:00,1571.53,1571.81,1571.4,1571.81,1571.4,1571.58,1571.53
56,1663116960000,2022-09-14 00:56:00,1570.56,1570.7,1570.6,1570.7,1570.56,1570.6200000000001,1570.6
57,1663117020000,2022-09-14 00:57:00,1571.57,1571.38,1571.7,1571.7,1571.38,1571.55,1571.57
58,1663117080000,2022-09-14 00:58:00,1571.66,1571.83,1572.0,1572.0,1571.66,1571.83,1571.83
59,1663117140000,2022-09-14 00:59:00,1573.53,1573.7,1573.4,1573.7,1573.4,1573.5433333333333,1573.53
60,1663117200000,2022-09-14 01:00:00,1572.63,1572.98,1572.7,1572.98,1572.63,1572.7700000000002,1572.7
61,1663117260000,2022-09-14 01:01:00,1571.76,1571.64,1571.7,1571.76,1571.64,1571.7,1571.7
62,1663117320000,2022-09-14 01:02:00,1571.68,1571.77,1571.6,1571.77,1571.6,1571.6833333333332,1571.68
63,1663117380000,2022-09-14 01:03:00,1572.54,1572.72,1572.7,1572.72,1572.54,1572.6533333333334,1572.7
64,1663117440000,2022-09-14 01:04:00,1575.99,1575.14,1575.8,1575.99,1575.14,1575.6433333333334,1575.8
65,1663117500000,2022-09-14 01:05:00,1574.92,1574.92,1574.8,1574.92,1574.8,1574.88,1574.92
66,1663117560000,2022-09-14 01:06:00,1575.71,1575.19,1575.9,1575.9,1575.19,1575.6000000000001,1575.71
67,1663117620000,2022-09-14 01:07:00,1576.15,1576.31,1576.3,1576.31,1576.15,1576.2533333333333,1576.3
68,1663117680000,2022-09-14 01:08:00,1577.09,1577.19,1577.0,1577.19,1577.0,1577.0933333333332,1577.09
69,1663117740000,2022-09-14 01:09:00,1578.25,1578.35,1578.3,1578.35,1578.25,1578.3,1578.3
70,1663117800000,2022-09-14 01:10:00,1577.71,1577.68,1577.7,1577.71,1577.68,1577.6966666666667,1577.7
71,1663117860000,2022-09-14 01:11:00,1576.68,1576.65,1576.8,1576.8,1576.65,1576.71,1576.68
72,1663117920000,2022-09-14 01:12:00,1576.56,1576.68,1576.4,1576.68,1576.4,1576.5466666666664,1576.56
73,1663117980000,2022-09-14 01:13:00,1577.57,1577.67,1577.7,1577.7,1577.57,1577.6466666666665,1577.67
74,1663118040000,2022-09-14 01:14:00,1576.85,1577.11,1576.8,1577.11,1576.8,1576.92,1576.85
75,1663118100000,2022-09-14 01:15:00,1576.86,1577.06,1576.8,1577.06,1576.8,1576.9066666666668,1576.86
76,1663118160000,2022-09-14 01:16:00,1575.13,1575.06,1575.2,1575.2,1575.06,1575.13,1575.13
77,1663118220000,2022-09-14 01:17:00,1573.57,1573.74,1573.7,1573.74,1573.57,1573.67,1573.7
78,1663118280000,2022-09-14 01:18:00,1573.13,1572.86,1573.1,1573.13,1572.86,1573.03,1573.1
79,1663118340000,2022-09-14 01:19:00,1573.54,1573.33,1574.2,1574.2,1573.33,1573.6899999999998,1573.54
80,1663118400000,2022-09-14 01:20:00,1576.11,1576.12,1576.0,1576.12,1576.0,1576.0766666666666,1576.11
81,1663118460000,2022-09-14 01:21:00,1575.68,1575.97,1575.8,1575.97,1575.68,1575.8166666666666,1575.8
82,1663118520000,2022-09-14 01:22:00,1575.44,1575.11,1575.3,1575.44,1575.11,1575.2833333333335,1575.3
83,1663118580000,2022-09-14 01:23:00,1576.77,1576.75,1576.9,1576.9,1576.75,1576.8066666666666,1576.77
84,1663118640000,2022-09-14 01:24:00,1577.45,1577.12,1577.6,1577.6,1577.12,1577.39,1577.45
85,1663118700000,2022-09-14 01:25:00,1576.78,1576.65,1576.6,1576.78,1576.6,1576.676666666667,1576.65
86,1663118760000,2022-09-14 01:26:00,1576.56,1576.39,1576.4,1576.56,1576.39,1576.45,1576.4
87,1663118820000,2022-09-14 01:27:00,1578.89,1579.05,1578.7,1579.05,1578.7,1578.88,1578.89
88,1663118880000,2022-09-14 01:28:00,1580.4,1580.46,1580.3,1580.46,1580.3,1580.3866666666665,1580.4
89,1663118940000,2022-09-14 01:29:00,1580.46,1580.71,1580.4,1580.71,1580.4,1580.5233333333333,1580.46
90,1663119000000,2022-09-14 01:30:00,1579.81,1579.9,1579.5,1579.9,1579.5,1579.7366666666667,1579.81
91,1663119060000,2022-09-14 01:31:00,1578.0,1578.12,1577.9,1578.12,1577.9,1578.006666666667,1578.0
92,1663119120000,2022-09-14 01:32:00,1577.33,1577.14,1577.2,1577.33,1577.14,1577.2233333333334,1577.2
93,1663119180000,2022-09-14 01:33:00,1577.88,1578.19,1577.3,1578.19,1577.3,1577.79,1577.88
94,1663119240000,2022-09-14 01:34:00,1578.36,1578.36,1578.2,1578.36,1578.2,1578.3066666666666,1578.36
95,1663119300000,2022-09-14 01:35:00,1575.8,1575.65,1575.8,1575.8,1575.65,1575.75,1575.8
96,1663119360000,2022-09-14 01:36:00,1575.79,1575.91,1575.7,1575.91,1575.7,1575.8,1575.79
97,1663119420000,2022-09-14 01:37:00,1577.01,1577.22,1577.0,1577.22,1577.0,1577.0766666666666,1577.01
98,1663119480000,2022-09-14 01:38:00,1577.43,1577.49,1577.4,1577.49,1577.4,1577.4399999999998,1577.43
99,1663119540000,2022-09-14 01:39:00,1578.6,1578.83,1578.4,1578.83,1578.4,1578.61,1578.6
100,1663119600000,2022-09-14 01:40:00,1578.0,1577.93,1577.6,1578.0,1577.6,1577.8433333333335,1577.93
101,1663119660000,2022-09-14 01:41:00,1578.27,1578.37,1578.1,1578.37,1578.1,1578.2466666666667,1578.27
102,1663119720000,2022-09-14 01:42:00,1578.82,1578.6,1578.4,1578.82,1578.4,1578.6066666666666,1578.6
103,1663119780000,2022-09-14 01:43:00,1577.6,1577.47,1577.1,1577.6,1577.1,1577.39,1577.47
104,1663119840000,2022-09-14 01:44:00,1579.01,1578.8,1579.2,1579.2,1578.8,1579.0033333333333,1579.01
105,1663119900000,2022-09-14 01:45:00,1578.19,1578.13,1577.6,1578.19,1577.6,1577.9733333333334,1578.13
106,1663119960000,2022-09-14 01:46:00,1579.15,1578.88,1578.8,1579.15,1578.8,1578.9433333333334,1578.88
107,1663120020000,2022-09-14 01:47:00,1580.36,1580.35,1580.2,1580.36,1580.2,1580.3033333333333,1580.35
108,1663120080000,2022-09-14 01:48:00,1580.64,1580.54,1580.3,1580.64,1580.3,1580.4933333333336,1580.54
109,1663120140000,2022-09-14 01:49:00,1580.55,1580.54,1580.4,1580.55,1580.4,1580.4966666666667,1580.54
110,1663120200000,2022-09-14 01:50:00,1580.73,1580.55,1580.7,1580.73,1580.55,1580.6599999999999,1580.7
111,1663120260000,2022-09-14 01:51:00,1579.94,1579.57,1579.7,1579.94,1579.57,1579.7366666666667,1579.7
112,1663120320000,2022-09-14 01:52:00,1580.4,1580.08,1580.3,1580.4,1580.08,1580.26,1580.3
113,1663120380000,2022-09-14 01:53:00,1581.3,1581.46,1581.2,1581.46,1581.2,1581.32,1581.3
114,1663120440000,2022-09-14 01:54:00,1580.61,1580.8,1580.8,1580.8,1580.61,1580.7366666666667,1580.8
115,1663120500000,2022-09-14 01:55:00,1580.32,1580.14,1580.4,1580.4,1580.14,1580.2866666666669,1580.32
116,1663120560000,2022-09-14 01:56:00,1581.71,1581.47,1581.3,1581.71,1581.3,1581.4933333333336,1581.47
117,1663120620000,2022-09-14 01:57:00,1581.95,1581.9,1581.9,1581.95,1581.9,1581.9166666666667,1581.9
118,1663120680000,2022-09-14 01:58:00,1582.45,1582.44,1582.4,1582.45,1582.4,1582.4300000000003,1582.44
119,1663120740000,2022-09-14 01:59:00,1582.81,1582.93,1582.8,1582.93,1582.8,1582.8466666666666,1582.81
120,1663120800000,2022-09-14 02:00:00,1581.9,1582.24,1581.9,1582.24,1581.9,1582.0133333333335,1581.9
121,1663120860000,2022-09-14 02:01:00,1581.06,1581.04,1580.9,1581.06,1580.9,1581.0,1581.04
122,1663120920000,2022-09-14 02:02:00,1584.09,1584.27,1583.6,1584.27,1583.6,1583.9866666666665,1584.09
123,1663120980000,2022-09-14 02:03:00,1584.94,1584.79,1584.9,1584.94,1584.79,1584.8766666666668,1584.9
124,1663121040000,2022-09-14 02:04:00,1585.06,1585.16,1585.0,1585.16,1585.0,1585.0733333333335,1585.06
125,1663121100000,2022-09-14 02:05:00,1584.98,1585.13,1584.7,1585.13,1584.7,1584.9366666666667,1584.98
126,1663121160000,2022-09-14 02:06:00,1585.04,1585.2,1584.6,1585.2,1584.6,1584.9466666666667,1585.04
127,1663121220000,2022-09-14 02:07:00,1584.76,1584.93,1584.5,1584.93,1584.5,1584.7300000000002,1584.76
128,1663121280000,2022-09-14 02:08:00,1583.18,1583.12,1583.3,1583.3,1583.12,1583.2,1583.18
129,1663121340000,2022-09-14 02:09:00,1585.06,1584.99,1584.9,1585.06,1584.9,1584.9833333333336,1584.99
130,1663121400000,2022-09-14 02:10:00,1585.81,1585.77,1585.6,1585.81,1585.6,1585.7266666666667,1585.77
131,1663121460000,2022-09-14 02:11:00,1587.69,1587.5,1588.0,1588.0,1587.5,1587.7300000000002,1587.69
132,1663121520000,2022-09-14 02:12:00,1587.84,1587.57,1587.7,1587.84,1587.57,1587.7033333333331,1587.7
133,1663121580000,2022-09-14 02:13:00,1589.4,1589.37,1589.2,1589.4,1589.2,1589.3233333333335,1589.37
134,1663121640000,2022-09-14 02:14:00,1589.46,1589.54,1589.4,1589.54,1589.4,1589.4666666666665,1589.46
135,1663121700000,2022-09-14 02:15:00,1590.83,1590.54,1590.9,1590.9,1590.54,1590.756666666667,1590.83
136,1663121760000,2022-09-14 02:16:00,1588.44,1588.49,1588.5,1588.5,1588.44,1588.4766666666667,1588.49
137,1663121820000,2022-09-14 02:17:00,1591.27,1591.08,1591.0,1591.27,1591.0,1591.1166666666668,1591.08
138,1663121880000,2022-09-14 02:18:00,1591.9,1591.88,1591.7,1591.9,1591.7,1591.8266666666668,1591.88
139,1663121940000,2022-09-14 02:19:00,1592.68,1592.62,1592.6,1592.68,1592.6,1592.6333333333332,1592.62
140,1663122000000,2022-09-14 02:20:00,1594.37,1594.27,1594.2,1594.37,1594.2,1594.28,1594.27
141,1663122060000,2022-09-14 02:21:00,1596.71,1596.09,1596.5,1596.71,1596.09,1596.4333333333334,1596.5
142,1663122120000,2022-09-14 02:22:00,1594.26,1593.96,1594.3,1594.3,1593.96,1594.1733333333334,1594.26
143,1663122180000,2022-09-14 02:23:00,1597.15,1597.35,1597.1,1597.35,1597.1,1597.2,1597.15
144,1663122240000,2022-09-14 02:24:00,1596.23,1596.04,1596.2,1596.23,1596.04,1596.1566666666668,1596.2
145,1663122300000,2022-09-14 02:25:00,1595.06,1595.16,1595.1,1595.16,1595.06,1595.1066666666666,1595.1
146,1663122360000,2022-09-14 02:26:00,1592.43,1592.41,1592.3,1592.43,1592.3,1592.38,1592.41
147,1663122420000,2022-09-14 02:27:00,1587.6,1587.55,1587.9,1587.9,1587.55,1587.6833333333332,1587.6
148,1663122480000,2022-09-14 02:28:00,1588.33,1587.71,1588.3,1588.33,1587.71,1588.1133333333335,1588.3
149,1663122540000,2022-09-14 02:29:00,1587.58,1587.4,1587.5,1587.58,1587.4,1587.493333333333,1587.5
150,1663122600000,2022-09-14 02:30:00,1591.04,1590.75,1591.0,1591.04,1590.75,1590.93,1591.0
151,1663122660000,2022-09-14 02:31:00,1592.67,1592.47,1592.4,1592.67,1592.4,1592.5133333333335,1592.47
152,1663122720000,2022-09-14 02:32:00,1592.4,1592.69,1592.4,1592.69,1592.4,1592.4966666666667,1592.4
153,1663122780000,2022-09-14 02:33:00,1592.49,1592.43,1592.3,1592.49,1592.3,1592.4066666666668,1592.43
154,1663122840000,2022-09-14 02:34:00,1592.43,1592.28,1592.4,1592.43,1592.28,1592.3700000000001,1592.4
155,1663122900000,2022-09-14 02:35:00,1590.47,1590.33,1590.5,1590.5,1590.33,1590.4333333333334,1590.47
156,1663122960000,2022-09-14 02:36:00,1592.02,1592.06,1592.0,1592.06,1592.0,1592.0266666666666,1592.02
157,1663123020000,2022-09-14 02:37:00,1591.87,1591.16,1591.5,1591.87,1591.16,1591.51,1591.5
158,1663123080000,2022-09-14 02:38:00,1591.26,1591.06,1591.1,1591.26,1591.06,1591.14,1591.1
159,1663123140000,2022-09-14 02:39:00,1592.07,1592.05,1591.9,1592.07,1591.9,1592.006666666667,1592.05
160,1663123200000,2022-09-14 02:40:00,1589.43,1589.39,1589.2,1589.43,1589.2,1589.3400000000001,1589.39
161,1663123260000,2022-09-14 02:41:00,1589.59,1589.27,1589.6,1589.6,1589.27,1589.4866666666665,1589.59
162,1663123320000,2022-09-14 02:42:00,1590.38,1590.41,1590.2,1590.41,1590.2,1590.33,1590.38
163,1663123380000,2022-09-14 02:43:00,1590.18,1590.22,1590.1,1590.22,1590.1,1590.1666666666667,1590.18
164,1663123440000,2022-09-14 02:44:00,1590.36,1590.21,1590.8,1590.8,1590.21,1590.4566666666667,1590.36
165,1663123500000,2022-09-14 02:45:00,1590.46,1590.55,1590.3,1590.55,1590.3,1590.4366666666667,1590.46
166,1663123560000,2022-09-14 02:46:00,1591.2,1591.34,1591.0,1591.34,1591.0,1591.18,1591.2
167,1663123620000,2022-09-14 02:47:00,1593.15,1593.06,1593.0,1593.15,1593.0,1593.07,1593.06
168,1663123680000,2022-09-14 02:48:00,1593.82,1593.67,1593.7,1593.82,1593.67,1593.7299999999998,1593.7
169,1663123740000,2022-09-14 02:49:00,1595.46,1595.51,1595.5,1595.51,1595.46,1595.49,1595.5
170,1663123800000,2022-09-14 02:50:00,1595.7,1595.62,1595.5,1595.7,1595.5,1595.6066666666666,1595.62
171,1663123860000,2022-09-14 02:51:00,1596.8,1596.42,1596.2,1596.8,1596.2,1596.4733333333334,1596.42
172,1663123920000,2022-09-14 02:52:00,1596.43,1596.31,1596.0,1596.43,1596.0,1596.2466666666667,1596.31
173,1663123980000,2022-09-14 02:53:00,1596.05,1595.81,1595.8,1596.05,1595.8,1595.8866666666665,1595.81
174,1663124040000,2022-09-14 02:54:00,1595.14,1594.76,1594.8,1595.14,1594.76,1594.8999999999999,1594.8
175,1663124100000,2022-09-14 02:55:00,1595.59,1595.42,1595.3,1595.59,1595.3,1595.4366666666667,1595.42
176,1663124160000,2022-09-14 02:56:00,1598.77,1598.46,1598.4,1598.77,1598.4,1598.5433333333333,1598.46
177,1663124220000,2022-09-14 02:57:00,1599.93,1599.77,1599.5,1599.93,1599.5,1599.7333333333333,1599.77
178,1663124280000,2022-09-14 02:58:00,1601.36,1601.21,1600.8,1601.36,1600.8,1601.1233333333332,1601.21
179,1663124340000,2022-09-14 02:59:00,1601.11,1601.26,1601.0,1601.26,1601.0,1601.1233333333332,1601.11
180,1663124400000,2022-09-14 03:00:00,1600.29,1599.97,1599.9,1600.29,1599.9,1600.0533333333333,1599.97
181,1663124460000,2022-09-14 03:01:00,1600.48,1600.22,1600.2,1600.48,1600.2,1600.3,1600.22
182,1663124520000,2022-09-14 03:02:00,1599.7,1599.87,1599.7,1599.87,1599.7,1599.7566666666664,1599.7
183,1663124580000,2022-09-14 03:03:00,1600.62,1600.6,1600.6,1600.62,1600.6,1600.6066666666666,1600.6
184,1663124640000,2022-09-14 03:04:00,1595.59,1595.56,1595.6,1595.6,1595.56,1595.5833333333333,1595.59
185,1663124700000,2022-09-14 03:05:00,1595.0,1595.11,1594.9,1595.11,1594.9,1595.0033333333333,1595.0
186,1663124760000,2022-09-14 03:06:00,1599.8,1600.0,1599.8,1600.0,1599.8,1599.8666666666668,1599.8
187,1663124820000,2022-09-14 03:07:00,1599.3,1599.33,1599.2,1599.33,1599.2,1599.2766666666666,1599.3
188,1663124880000,2022-09-14 03:08:00,1599.46,1599.37,1599.3,1599.46,1599.3,1599.3766666666668,1599.37
189,1663124940000,2022-09-14 03:09:00,1600.1,1599.67,1600.3,1600.3,1599.67,1600.0233333333333,1600.1
190,1663125000000,2022-09-14 03:10:00,1600.13,1600.11,1600.1,1600.13,1600.1,1600.1133333333335,1600.11
191,1663125060000,2022-09-14 03:11:00,1600.0,1599.76,1600.0,1600.0,1599.76,1599.92,1600.0
192,1663125120000,2022-09-14 03:12:00,1602.46,1601.99,1602.4,1602.46,1601.99,1602.2833333333335,1602.4
193,1663125180000,2022-09-14 03:13:00,1602.64,1602.21,1602.4,1602.64,1602.21,1602.4166666666667,1602.4
194,1663125240000,2022-09-14 03:14:00,1602.47,1602.21,1602.2,1602.47,1602.2,1602.2933333333333,1602.21
195,1663125300000,2022-09-14 03:15:00,1601.17,1600.7,1600.9,1601.17,1600.7,1600.9233333333334,1600.9
196,1663125360000,2022-09-14 03:16:00,1600.36,1600.36,1600.4,1600.4,1600.36,1600.3733333333332,1600.36
197,1663125420000,2022-09-14 03:17:00,1601.56,1601.18,1601.5,1601.56,1601.18,1601.4133333333332,1601.5
198,1663125480000,2022-09-14 03:18:00,1602.13,1601.89,1601.9,1602.13,1601.89,1601.9733333333334,1601.9
199,1663125540000,2022-09-14 03:19:00,1602.93,1602.77,1602.7,1602.93,1602.7,1602.8,1602.77
200,1663125600000,2022-09-14 03:20:00,1601.45,1601.08,1601.7,1601.7,1601.08,1601.4099999999999,1601.45
201,1663125660000,2022-09-14 03:21:00,1602.98,1602.73,1603.0,1603.0,1602.73,1602.9033333333334,1602.98
202,1663125720000,2022-09-14 03:22:00,1601.99,1601.63,1602.0,1602.0,1601.63,1601.8733333333332,1601.99
203,1663125780000,2022-09-14 03:23:00,1601.8,1601.54,1601.9,1601.9,1601.54,1601.7466666666667,1601.8
204,1663125840000,2022-09-14 03:24:00,1603.39,1603.14,1603.1,1603.39,1603.1,1603.21,1603.14
205,1663125900000,2022-09-14 03:25:00,1602.79,1602.55,1602.7,1602.79,1602.55,1602.68,1602.7
206,1663125960000,2022-09-14 03:26:00,1606.37,1606.36,1606.3,1606.37,1606.3,1606.3433333333332,1606.36
207,1663126020000,2022-09-14 03:27:00,1606.93,1606.26,1606.9,1606.93,1606.26,1606.6966666666667,1606.9
208,1663126080000,2022-09-14 03:28:00,1608.17,1608.0,1608.2,1608.2,1608.0,1608.1233333333332,1608.17
209,1663126140000,2022-09-14 03:29:00,1606.59,1606.18,1606.5,1606.59,1606.18,1606.4233333333334,1606.5
210,1663126200000,2022-09-14 03:30:00,1606.27,1606.18,1606.4,1606.4,1606.18,1606.2833333333335,1606.27
211,1663126260000,2022-09-14 03:31:00,1606.46,1606.53,1606.6,1606.6,1606.46,1606.53,1606.53
212,1663126320000,2022-09-14 03:32:00,1608.92,1608.76,1608.5,1608.92,1608.5,1608.7266666666667,1608.76
213,1663126380000,2022-09-14 03:33:00,1608.06,1607.8,1608.0,1608.06,1607.8,1607.9533333333331,1608.0
214,1663126440000,2022-09-14 03:34:00,1606.01,1605.63,1605.9,1606.01,1605.63,1605.846666666667,1605.9
215,1663126500000,2022-09-14 03:35:00,1603.36,1603.4,1603.3,1603.4,1603.3,1603.3533333333335,1603.36
216,1663126560000,2022-09-14 03:36:00,1603.69,1603.32,1603.6,1603.69,1603.32,1603.5366666666669,1603.6
217,1663126620000,2022-09-14 03:37:00,1603.57,1603.19,1603.5,1603.57,1603.19,1603.42,1603.5
218,1663126680000,2022-09-14 03:38:00,1603.79,1603.46,1604.0,1604.0,1603.46,1603.75,1603.79
219,1663126740000,2022-09-14 03:39:00,1603.28,1603.27,1603.3,1603.3,1603.27,1603.2833333333335,1603.28
220,1663126800000,2022-09-14 03:40:00,1602.69,1602.99,1602.9,1602.99,1602.69,1602.86,1602.9
221,1663126860000,2022-09-14 03:41:00,1601.37,1601.17,1601.6,1601.6,1601.17,1601.3799999999999,1601.37
222,1663126920000,2022-09-14 03:42:00,1600.7,1600.46,1600.9,1600.9,1600.46,1600.6866666666665,1600.7
223,1663126980000,2022-09-14 03:43:00,1600.74,1600.36,1600.6,1600.74,1600.36,1600.5666666666666,1600.6
224,1663127040000,2022-09-14 03:44:00,1600.27,1600.15,1600.5,1600.5,1600.15,1600.3066666666666,1600.27
225,1663127100000,2022-09-14 03:45:00,1600.51,1600.26,1600.7,1600.7,1600.26,1600.49,1600.51
226,1663127160000,2022-09-14 03:46:00,1597.08,1597.05,1596.9,1597.08,1596.9,1597.0100000000002,1597.05
227,1663127220000,2022-09-14 03:47:00,1599.28,1599.49,1599.6,1599.6,1599.28,1599.4566666666667,1599.49
228,1663127280000,2022-09-14 03:48:00,1600.04,1599.96,1600.0,1600.04,1599.96,1600.0,1600.0
229,1663127340000,2022-09-14 03:49:00,1600.96,1600.99,1600.9,1600.99,1600.9,1600.95,1600.96
230,1663127400000,2022-09-14 03:50:00,1601.1,1600.82,1601.1,1601.1,1600.82,1601.006666666667,1601.1
231,1663127460000,2022-09-14 03:51:00,1602.63,1602.66,1602.7,1602.7,1602.63,1602.6633333333332,1602.66
232,1663127520000,2022-09-14 03:52:00,1602.42,1602.32,1602.7,1602.7,1602.32,1602.4799999999998,1602.42
233,1663127580000,2022-09-14 03:53:00,1602.63,1602.41,1602.8,1602.8,1602.41,1602.6133333333335,1602.63
234,1663127640000,2022-09-14 03:54:00,1600.01,1599.84,1600.1,1600.1,1599.84,1599.9833333333333,1600.01
235,1663127700000,2022-09-14 03:55:00,1600.84,1600.88,1600.9,1600.9,1600.84,1600.8733333333337,1600.88
